Sæson;Kommune;Art;Type;Alder;Køn;Juni;Juli;August;September;Oktober;November;December;Januar
2017/2018;"Esbjerg";Ræv;Han;Over 1 år;Han;0;0;0;2;22;42;39;26
2017/2018;"Esbjerg";Ræv;Tæve;Over 1 år;Hun;0;0;0;2;8;11;23;20
2017/2018;"Esbjerg";Ræv;Hvalp;Under 1 år;Han;3;0;2;1;2;2;1;2
2017/2018;"Esbjerg";Ræv;Hvalp;Under 1 år;Hun;3;0;2;3;2;0;0;1
2017/2018;"Esbjerg";Ræv;Hvalp;Under 1 år;;10;5;1;0;3;8;0;0
