Sæson;Kommune;Art;Type;Alder;Køn;Juni;Juli;August;September;Oktober;November;December;Januar
2013/2014;"Lolland";Ræv;Han;Over 1 år;Han;0;0;1;2;4;4;8;22
2013/2014;"Lolland";Ræv;Han;;Han;0;0;0;0;0;0;1;0
2013/2014;"Lolland";Ræv;Tæve;Over 1 år;Hun;0;0;0;0;2;4;6;9
2013/2014;"Lolland";Ræv;Tæve;;Hun;0;0;0;0;0;0;0;1
2013/2014;"Lolland";Ræv;Hvalp;Under 1 år;Han;0;0;1;0;0;0;0;0
2013/2014;"Lolland";Ræv;Hvalp;Under 1 år;Hun;2;1;0;0;0;0;0;0
2013/2014;"Lolland";Ræv;Hvalp;Under 1 år;;0;0;0;2;1;0;0;0
