Sæson;Kommune;Art;September;Oktober;November;December;Januar
2019/2020;"Struer";Mink;1;0;0;0;0
2019/2020;"Struer";Mink;0;1;0;0;0
2019/2020;"Struer";Mink;0;0;1;0;0
2019/2020;"Struer";Mink;0;0;0;1;0
