Sæson;Kommune;Art;Type;Alder;Køn;Maj;Juni;Juli;Oktober;November;December;Januar
2015/2016;"Vordingborg";Rådyr;Råbuk;2+ år;Han;172;79;18;7;8;8;6
2015/2016;"Vordingborg";Rådyr;Råbuk;1 år;Han;50;18;5;5;2;1;4
2015/2016;"Vordingborg";Rådyr;Råbuk;;Han;109;44;9;6;5;10;5
2015/2016;"Vordingborg";Rådyr;Rå;2+ år;Hun;1;1;0;11;28;35;43
2015/2016;"Vordingborg";Rådyr;Rå;1 år;Hun;0;0;0;9;9;6;17
2015/2016;"Vordingborg";Rådyr;Rå;;Hun;0;0;0;12;17;31;51
2015/2016;"Vordingborg";Rådyr;Lam;Under 1 år;Han;1;0;0;6;10;17;14
2015/2016;"Vordingborg";Rådyr;Lam;Under 1 år;Hun;0;0;1;12;13;31;25
2015/2016;"Vordingborg";Rådyr;Lam;Under 1 år;;0;0;0;12;16;32;21
