Sæson;Kommune;Art;Type;Alder;Køn;September;Oktober;November;December;Januar
2017/2018;"Ringkøbing-Skjern";Mårhund;Han;Over 1 år;Han;0;2;6;1;4
2017/2018;"Ringkøbing-Skjern";Mårhund;Han;;Han;0;1;0;0;0
2017/2018;"Ringkøbing-Skjern";Mårhund;Tæve;Over 1 år;Hun;1;3;4;1;4
2017/2018;"Ringkøbing-Skjern";Mårhund;Hvalp;Under 1 år;;6;1;3;1;0
