Sæson;Kommune;Art;Type;Alder;Køn;Juni;Juli;August;September;Oktober;November;December;Januar
2016/2017;"Holstebro";Ræv;Han;Over 1 år;Han;1;0;0;5;37;30;26;26
2016/2017;"Holstebro";Ræv;Tæve;Over 1 år;Hun;1;0;0;0;12;8;10;10
2016/2017;"Holstebro";Ræv;Hvalp;Under 1 år;Han;4;0;1;1;2;1;1;1
2016/2017;"Holstebro";Ræv;Hvalp;Under 1 år;Hun;5;0;2;2;2;2;2;0
2016/2017;"Holstebro";Ræv;Hvalp;Under 1 år;;9;10;3;3;2;0;1;0
