Sæson;Kommune;Art;Type;Alder;Køn;Maj;Juni;Juli;Oktober;November;December;Januar
2022/2023;"Køge";Rådyr;Råbuk;2+ år;Han;47;23;7;1;1;1;0
2022/2023;"Køge";Rådyr;Råbuk;1 år;Han;13;6;0;1;2;2;2
2022/2023;"Køge";Rådyr;Råbuk;;Han;43;9;9;3;1;6;1
2022/2023;"Køge";Rådyr;Rå;2+ år;Hun;0;0;0;4;5;16;7
2022/2023;"Køge";Rådyr;Rå;1 år;Hun;0;0;0;0;1;4;7
2022/2023;"Køge";Rådyr;Rå;;Hun;0;0;0;2;10;11;18
2022/2023;"Køge";Rådyr;Lam;Under 1 år;Han;0;0;0;5;6;10;11
2022/2023;"Køge";Rådyr;Lam;Under 1 år;Hun;0;0;0;4;18;15;18
2022/2023;"Køge";Rådyr;Lam;Under 1 år;;0;0;0;1;1;3;5
