Sæson;Kommune;Art;Type;Alder;Køn;September;Oktober;November;December;Januar
2014/2015;"Aalborg";Vildsvin;Orne;Over 1 år;Han;0;0;0;1;2
2014/2015;"Aalborg";Vildsvin;So;Over 1 år;Hun;0;0;0;0;1
