Sæson;Kommune;Art;Type;Alder;Køn;September;Oktober;November;December;Januar
2017/2018;"Ringsted";Dådyr;Dåhjort;2+ år;Han;0;1;5;1;0
2017/2018;"Ringsted";Dådyr;Dåhjort;1 år;Han;0;0;3;0;0
2017/2018;"Ringsted";Dådyr;Dåhjort;;Han;1;1;1;1;1
2017/2018;"Ringsted";Dådyr;Då;2+ år;Hun;0;0;0;0;2
2017/2018;"Ringsted";Dådyr;Då;1 år;Hun;0;0;0;0;2
2017/2018;"Ringsted";Dådyr;Då;;Hun;0;1;5;0;2
2017/2018;"Ringsted";Dådyr;Kalv;Under 1 år;Han;0;1;0;0;0
2017/2018;"Ringsted";Dådyr;Kalv;Under 1 år;Hun;0;1;1;1;0
2017/2018;"Ringsted";Dådyr;Kalv;Under 1 år;;0;0;2;2;0
