Sæson;Kommune;Art;Type;Alder;Køn;Maj;Juni;Juli;Oktober;November;December;Januar
2014/2015;"Sønderborg";Rådyr;Råbuk;2+ år;Han;60;17;9;3;11;14;0
2014/2015;"Sønderborg";Rådyr;Råbuk;1 år;Han;3;5;3;1;2;2;0
2014/2015;"Sønderborg";Rådyr;Råbuk;;Han;26;10;2;4;1;1;0
2014/2015;"Sønderborg";Rådyr;Rå;2+ år;Hun;0;0;0;4;35;16;2
2014/2015;"Sønderborg";Rådyr;Rå;1 år;Hun;0;0;0;1;2;4;1
2014/2015;"Sønderborg";Rådyr;Rå;;Hun;0;1;0;1;18;11;2
2014/2015;"Sønderborg";Rådyr;Lam;Under 1 år;Han;0;0;0;4;14;10;0
2014/2015;"Sønderborg";Rådyr;Lam;Under 1 år;Hun;0;0;0;6;16;7;1
2014/2015;"Sønderborg";Rådyr;Lam;Under 1 år;;0;0;0;2;17;9;0
