Sæson;Kommune;Art;Type;Alder;Køn;Juni;Juli;August;September;Oktober;November;December;Januar
2020/2021;"Vordingborg";Ræv;Han;Over 1 år;Han;0;0;1;7;11;29;27;28
2020/2021;"Vordingborg";Ræv;Han;;Han;0;1;0;0;0;0;0;1
2020/2021;"Vordingborg";Ræv;Tæve;Over 1 år;Hun;0;1;0;6;8;6;11;15
2020/2021;"Vordingborg";Ræv;Hvalp;Under 1 år;Han;0;2;4;0;3;1;0;0
2020/2021;"Vordingborg";Ræv;Hvalp;Under 1 år;Hun;0;3;2;0;2;2;1;0
2020/2021;"Vordingborg";Ræv;Hvalp;Under 1 år;;0;13;5;6;2;2;2;1
