Sæson;Kommune;Art;Type;Alder;Køn;September;Oktober;November;December;Januar
2015/2016;"Mariagerfjord";Vildsvin;Orne;Over 1 år;Han;0;0;0;0;3
2015/2016;"Mariagerfjord";Vildsvin;So;Over 1 år;Hun;0;0;1;0;0
2015/2016;"Mariagerfjord";Vildsvin;Gris;Under 1 år;Han;0;0;1;0;0
2015/2016;"Mariagerfjord";Vildsvin;Gris;Under 1 år;;0;0;0;0;1
