Sæson;Kommune;Art;September;Oktober;November;December;Januar
2020/2021;"Thisted";Mink;1;0;3;2;4
2020/2021;"Thisted";Mink;0;0;0;2;1
2020/2021;"Thisted";Mink;1;0;0;0;1
2020/2021;"Thisted";Mink;0;0;0;2;0
