Sæson;Kommune;Art;Type;Alder;Køn;Maj;Juni;Juli;Oktober;November;December;Januar
2015/2016;"Allerød";Rådyr;Råbuk;2+ år;Han;16;8;6;1;1;1;2
2015/2016;"Allerød";Rådyr;Råbuk;1 år;Han;6;0;2;0;1;0;0
2015/2016;"Allerød";Rådyr;Råbuk;;Han;8;5;0;0;0;2;2
2015/2016;"Allerød";Rådyr;Rå;2+ år;Hun;0;0;0;2;2;1;1
2015/2016;"Allerød";Rådyr;Rå;1 år;Hun;0;0;0;0;1;0;0
2015/2016;"Allerød";Rådyr;Rå;;Hun;0;1;1;0;1;0;1
2015/2016;"Allerød";Rådyr;Lam;Under 1 år;Han;0;0;0;1;1;0;1
2015/2016;"Allerød";Rådyr;Lam;Under 1 år;Hun;0;0;0;1;2;3;2
2015/2016;"Allerød";Rådyr;Lam;Under 1 år;;0;0;0;0;2;1;2
