Sæson;Kommune;Art;Type;Alder;Køn;September;Oktober;November;December;Januar
2022/2023;"Aabenraa";Mårhund;Han;Over 1 år;Han;7;5;3;1;1
2022/2023;"Aabenraa";Mårhund;Han;;Han;5;5;2;1;3
2022/2023;"Aabenraa";Mårhund;Tæve;Over 1 år;Hun;4;3;4;2;1
2022/2023;"Aabenraa";Mårhund;Tæve;;Hun;3;3;1;1;2
2022/2023;"Aabenraa";Mårhund;Hvalp;Under 1 år;Han;7;1;0;1;0
2022/2023;"Aabenraa";Mårhund;Hvalp;Under 1 år;Hun;5;0;0;0;0
