Sæson;Kommune;Art;Type;Alder;Køn;Juni;Juli;August;September;Oktober;November;December;Januar
2019/2020;"Helsingør";Ræv;Han;Over 1 år;Han;0;0;0;3;2;1;1;5
2019/2020;"Helsingør";Ræv;Tæve;Over 1 år;Hun;0;0;0;0;7;1;0;3
2019/2020;"Helsingør";Ræv;Hvalp;Under 1 år;Han;0;0;0;0;1;0;0;0
2019/2020;"Helsingør";Ræv;Hvalp;Under 1 år;Hun;0;0;0;0;1;0;0;0
2019/2020;"Helsingør";Ræv;Hvalp;Under 1 år;;0;1;1;0;1;2;2;0
