Sæson;Kommune;Art;Type;Alder;Køn;September;Oktober;November;December;Januar
2018/2019;"Gribskov";Sika;Sikahjort;1 år;Han;0;0;1;0;0
2018/2019;"Gribskov";Sika;Sikahjort;;Han;1;0;0;0;0
