Sæson;Kommune;Art;Type;Alder;Køn;Juni;Juli;August;September;Oktober;November;December;Januar
2018/2019;"Silkeborg";Ræv;Han;Over 1 år;Han;1;0;1;6;31;38;30;24
2018/2019;"Silkeborg";Ræv;Tæve;Over 1 år;Hun;0;0;0;7;21;15;14;14
2018/2019;"Silkeborg";Ræv;Hvalp;Under 1 år;Han;5;7;1;3;1;0;0;1
2018/2019;"Silkeborg";Ræv;Hvalp;Under 1 år;Hun;5;7;0;1;2;0;0;0
2018/2019;"Silkeborg";Ræv;Hvalp;Under 1 år;;12;11;4;1;9;1;3;0
