Sæson;Kommune;Art;Type;Alder;Køn;Maj;Juni;Juli;Oktober;November;December;Januar
2021/2022;"Hillerød";Rådyr;Råbuk;2+ år;Han;28;6;3;0;0;1;1
2021/2022;"Hillerød";Rådyr;Råbuk;1 år;Han;3;1;1;1;0;0;0
2021/2022;"Hillerød";Rådyr;Råbuk;;Han;28;4;0;1;0;0;0
2021/2022;"Hillerød";Rådyr;Rå;2+ år;Hun;0;1;0;6;1;4;3
2021/2022;"Hillerød";Rådyr;Rå;1 år;Hun;0;0;0;0;1;0;0
2021/2022;"Hillerød";Rådyr;Rå;;Hun;0;0;0;1;4;4;3
2021/2022;"Hillerød";Rådyr;Lam;Under 1 år;Han;0;0;0;0;0;1;5
2021/2022;"Hillerød";Rådyr;Lam;Under 1 år;Hun;0;0;0;4;1;4;4
2021/2022;"Hillerød";Rådyr;Lam;Under 1 år;;0;0;0;1;1;1;1
