Sæson;Kommune;Art;Type;Alder;Køn;Juni;Juli;August;September;Oktober;November;December;Januar
2018/2019;"Kalundborg";Ræv;Han;Over 1 år;Han;0;0;1;0;17;12;8;14
2018/2019;"Kalundborg";Ræv;Han;;Han;0;0;0;0;0;0;0;1
2018/2019;"Kalundborg";Ræv;Tæve;Over 1 år;Hun;0;0;0;1;8;7;5;4
2018/2019;"Kalundborg";Ræv;Hvalp;Under 1 år;Han;3;1;4;0;0;3;0;0
2018/2019;"Kalundborg";Ræv;Hvalp;Under 1 år;Hun;5;2;3;0;2;0;0;0
2018/2019;"Kalundborg";Ræv;Hvalp;Under 1 år;;2;6;0;2;0;1;0;1
