Sæson;Kommune;Art;Type;Alder;Køn;September;Oktober;November;December;Januar
2015/2016;"Aarhus";Krondyr;Kronhjort;2+ år;Han;2;1;1;0;0
2015/2016;"Aarhus";Krondyr;Kronhjort;;Han;0;0;2;0;0
2015/2016;"Aarhus";Krondyr;Kronhind;2+ år;Hun;0;0;0;2;0
2015/2016;"Aarhus";Krondyr;Kronhind;;Hun;0;2;0;0;1
2015/2016;"Aarhus";Krondyr;Kalv;Under 1 år;Han;0;1;0;0;0
2015/2016;"Aarhus";Krondyr;Kalv;Under 1 år;Hun;1;0;1;0;0
2015/2016;"Aarhus";Krondyr;Kalv;Under 1 år;;0;2;0;1;1
