Sæson;Kommune;Art;Type;Alder;Køn;Juni;Juli;August;September;Oktober;November;December;Januar
2020/2021;"Kolding";Ræv;Han;Over 1 år;Han;1;0;0;4;22;13;18;17
2020/2021;"Kolding";Ræv;Tæve;Over 1 år;Hun;0;0;0;3;10;12;10;15
2020/2021;"Kolding";Ræv;Hvalp;Under 1 år;Han;0;1;2;1;3;0;0;1
2020/2021;"Kolding";Ræv;Hvalp;Under 1 år;Hun;0;4;2;1;2;1;0;0
2020/2021;"Kolding";Ræv;Hvalp;Under 1 år;;0;7;12;1;2;0;1;1
