Sæson;Kommune;Art;Type;Alder;Køn;Maj;Juni;Juli;Oktober;November;December;Januar
2013/2014;"Faaborg-Midtfyn";Rådyr;Råbuk;2+ år;Han;97;28;8;7;4;1;1
2013/2014;"Faaborg-Midtfyn";Rådyr;Råbuk;1 år;Han;36;20;5;2;1;0;1
2013/2014;"Faaborg-Midtfyn";Rådyr;Råbuk;;Han;41;13;3;1;1;3;2
2013/2014;"Faaborg-Midtfyn";Rådyr;Rå;2+ år;Hun;0;0;0;8;7;7;4
2013/2014;"Faaborg-Midtfyn";Rådyr;Rå;1 år;Hun;0;0;0;6;4;2;1
2013/2014;"Faaborg-Midtfyn";Rådyr;Rå;;Hun;0;0;0;3;4;3;8
2013/2014;"Faaborg-Midtfyn";Rådyr;Lam;Under 1 år;Han;0;0;0;7;5;3;6
2013/2014;"Faaborg-Midtfyn";Rådyr;Lam;Under 1 år;Hun;0;0;0;13;4;4;10
2013/2014;"Faaborg-Midtfyn";Rådyr;Lam;Under 1 år;;0;0;0;6;2;4;4
