Sæson;Kommune;Art;Type;Alder;Køn;Juni;Juli;August;September;Oktober;November;December;Januar
2013/2014;"Jammerbugt";Ræv;Han;Over 1 år;Han;0;0;0;1;14;21;19;7
2013/2014;"Jammerbugt";Ræv;Tæve;Over 1 år;Hun;0;0;0;0;8;3;11;7
2013/2014;"Jammerbugt";Ræv;Tæve;;Hun;0;0;0;0;0;0;0;2
2013/2014;"Jammerbugt";Ræv;Hvalp;Under 1 år;Han;0;0;0;0;0;1;0;0
2013/2014;"Jammerbugt";Ræv;Hvalp;Under 1 år;Hun;0;0;0;1;3;0;0;0
2013/2014;"Jammerbugt";Ræv;Hvalp;Under 1 år;;3;2;3;0;2;1;1;1
