Sæson;Kommune;Art;Type;Alder;Køn;September;Oktober;November;December;Januar
2019/2020;"Randers";Sika;Sikahjort;2+ år;Han;1;0;0;0;0
2019/2020;"Randers";Sika;Sikahjort;;Han;0;1;0;0;0
2019/2020;"Randers";Sika;Sikahind;;Hun;0;0;1;0;0
