Sæson;Kommune;Art;Type;Alder;Køn;Maj;Juni;Juli;Oktober;November;December;Januar
2020/2021;"Herning";Rådyr;Råbuk;2+ år;Han;200;52;14;10;7;4;5
2020/2021;"Herning";Rådyr;Råbuk;1 år;Han;42;10;9;9;5;6;2
2020/2021;"Herning";Rådyr;Råbuk;;Han;150;46;11;8;12;6;6
2020/2021;"Herning";Rådyr;Rå;2+ år;Hun;0;0;0;21;26;25;19
2020/2021;"Herning";Rådyr;Rå;1 år;Hun;0;0;0;12;13;9;4
2020/2021;"Herning";Rådyr;Rå;;Hun;0;0;0;27;35;27;19
2020/2021;"Herning";Rådyr;Lam;Under 1 år;Han;0;0;0;23;23;18;9
2020/2021;"Herning";Rådyr;Lam;Under 1 år;Hun;0;0;0;28;24;28;15
2020/2021;"Herning";Rådyr;Lam;Under 1 år;;0;0;0;27;35;22;19
