Sæson;Kommune;Art;Type;Alder;Køn;Maj;Juni;Juli;Oktober;November;December;Januar
2014/2015;"Struer";Rådyr;Råbuk;2+ år;Han;24;11;6;6;1;3;3
2014/2015;"Struer";Rådyr;Råbuk;1 år;Han;5;3;0;2;0;2;1
2014/2015;"Struer";Rådyr;Råbuk;;Han;19;2;2;2;1;1;3
2014/2015;"Struer";Rådyr;Rå;2+ år;Hun;0;0;0;6;8;2;4
2014/2015;"Struer";Rådyr;Rå;1 år;Hun;0;0;0;4;3;2;2
2014/2015;"Struer";Rådyr;Rå;;Hun;0;0;0;4;8;3;1
2014/2015;"Struer";Rådyr;Lam;Under 1 år;Han;0;0;0;4;7;4;1
2014/2015;"Struer";Rådyr;Lam;Under 1 år;Hun;0;0;0;5;7;2;2
2014/2015;"Struer";Rådyr;Lam;Under 1 år;;0;0;0;6;4;2;3
