Sæson;Kommune;Art;Type;Alder;Køn;September;Oktober;November;December;Januar
2015/2016;"Kolding";Krondyr;Kronhjort;2+ år;Han;5;0;3;0;0
2015/2016;"Kolding";Krondyr;Kronhjort;1 år;Han;0;1;0;0;0
2015/2016;"Kolding";Krondyr;Kronhjort;;Han;1;0;0;0;0
2015/2016;"Kolding";Krondyr;Kronhind;2+ år;Hun;0;1;1;0;0
2015/2016;"Kolding";Krondyr;Kronhind;;Hun;1;0;0;0;0
