Sæson;Kommune;Art;Type;Alder;Køn;Maj;Juni;Juli;Oktober;November;December;Januar
2021/2022;"Faxe";Rådyr;Råbuk;2+ år;Han;98;25;6;2;2;3;3
2021/2022;"Faxe";Rådyr;Råbuk;1 år;Han;13;8;1;0;0;1;1
2021/2022;"Faxe";Rådyr;Råbuk;;Han;100;28;12;2;1;5;4
2021/2022;"Faxe";Rådyr;Rå;2+ år;Hun;0;0;0;3;5;14;20
2021/2022;"Faxe";Rådyr;Rå;1 år;Hun;0;0;0;4;3;2;12
2021/2022;"Faxe";Rådyr;Rå;;Hun;0;0;0;3;10;27;30
2021/2022;"Faxe";Rådyr;Lam;Under 1 år;Han;0;1;0;1;11;8;17
2021/2022;"Faxe";Rådyr;Lam;Under 1 år;Hun;0;0;0;10;22;27;27
2021/2022;"Faxe";Rådyr;Lam;Under 1 år;;0;0;1;2;2;2;3
