Sæson;Kommune;Art;Type;Alder;Køn;Juni;Juli;August;September;Oktober;November;December;Januar
2014/2015;"Rudersdal";Ræv;Han;Over 1 år;Han;0;0;0;0;1;1;4;0
2014/2015;"Rudersdal";Ræv;Tæve;Over 1 år;Hun;0;0;0;0;0;0;0;1
2014/2015;"Rudersdal";Ræv;Hvalp;Under 1 år;;1;0;0;0;3;0;0;0
