Sæson;Kommune;Art;Type;Alder;Køn;September;Oktober;November;December;Januar
2019/2020;"Skive";Sika;Sikahjort;2+ år;Han;0;2;1;0;1
2019/2020;"Skive";Sika;Sikahjort;1 år;Han;0;0;0;0;1
2019/2020;"Skive";Sika;Sikahjort;;Han;0;2;2;1;0
2019/2020;"Skive";Sika;Sikahind;2+ år;Hun;1;0;0;0;0
