Sæson;Kommune;Art;Type;Alder;Køn;Maj;Juni;Juli;Oktober;November;December;Januar
2012/2013;"Stevns";Rådyr;Råbuk;2+ år;Han;36;13;1;3;2;4;1
2012/2013;"Stevns";Rådyr;Råbuk;1 år;Han;12;2;0;3;2;2;0
2012/2013;"Stevns";Rådyr;Råbuk;;Han;7;4;1;0;0;1;0
2012/2013;"Stevns";Rådyr;Rå;2+ år;Hun;1;0;0;4;17;8;9
2012/2013;"Stevns";Rådyr;Rå;1 år;Hun;0;0;0;1;4;6;2
2012/2013;"Stevns";Rådyr;Rå;;Hun;0;0;0;3;3;8;6
2012/2013;"Stevns";Rådyr;Lam;Under 1 år;Han;0;0;0;3;3;9;4
2012/2013;"Stevns";Rådyr;Lam;Under 1 år;Hun;0;0;0;3;8;7;8
2012/2013;"Stevns";Rådyr;Lam;Under 1 år;;0;0;0;0;6;6;5
