Sæson;Kommune;Art;Type;Alder;Køn;September;Oktober;November;December;Januar
2021/2022;"Høje-Taastrup";Dådyr;Dåhjort;2+ år;Han;1;0;0;0;0
2021/2022;"Høje-Taastrup";Dådyr;Dåhjort;1 år;Han;1;0;0;0;1
2021/2022;"Høje-Taastrup";Dådyr;Då;;Hun;0;0;0;1;0
