Sæson;Kommune;Art;Type;Alder;Køn;Maj;Juni;Juli;Oktober;November;December;Januar
2019/2020;"Ikast-Brande";Rådyr;Råbuk;2+ år;Han;139;43;8;10;5;4;3
2019/2020;"Ikast-Brande";Rådyr;Råbuk;1 år;Han;26;9;3;5;7;1;0
2019/2020;"Ikast-Brande";Rådyr;Råbuk;;Han;113;41;3;13;5;4;4
2019/2020;"Ikast-Brande";Rådyr;Rå;2+ år;Hun;0;0;0;12;18;14;7
2019/2020;"Ikast-Brande";Rådyr;Rå;1 år;Hun;0;0;0;9;7;4;4
2019/2020;"Ikast-Brande";Rådyr;Rå;;Hun;0;0;0;22;26;21;9
2019/2020;"Ikast-Brande";Rådyr;Lam;Under 1 år;Han;0;0;0;23;15;6;7
2019/2020;"Ikast-Brande";Rådyr;Lam;Under 1 år;Hun;0;0;0;20;25;19;12
2019/2020;"Ikast-Brande";Rådyr;Lam;Under 1 år;;0;0;0;20;31;14;7
