Sæson;Kommune;Art;Type;Alder;Køn;September;Oktober;November;December;Januar
2018/2019;"Tønder";Vildsvin;Orne;Over 1 år;Han;0;0;0;0;1
2018/2019;"Tønder";Vildsvin;Gris;Under 1 år;Han;0;1;0;0;0
