Sæson;Kommune;Art;Type;Alder;Køn;Juni;Juli;August;September;Oktober;November;December;Januar
2012/2013;"Hjørring";Ræv;Han;Over 1 år;Han;0;0;0;0;17;24;18;21
2012/2013;"Hjørring";Ræv;Tæve;Over 1 år;Hun;1;0;0;4;11;8;12;16
2012/2013;"Hjørring";Ræv;Hvalp;Under 1 år;Han;0;0;0;1;3;3;1;0
2012/2013;"Hjørring";Ræv;Hvalp;Under 1 år;Hun;1;3;0;1;1;1;2;1
2012/2013;"Hjørring";Ræv;Hvalp;Under 1 år;;0;0;0;0;0;1;1;0
