Sæson;Kommune;Art;Type;Alder;Køn;September;Oktober;November;December;Januar
2021/2022;"Norddjurs";Sika;Sikahjort;2+ år;Han;0;8;4;0;2
2021/2022;"Norddjurs";Sika;Sikahjort;1 år;Han;1;1;0;0;1
2021/2022;"Norddjurs";Sika;Sikahjort;;Han;0;3;2;0;4
2021/2022;"Norddjurs";Sika;Sikahind;1 år;Hun;0;0;0;1;4
2021/2022;"Norddjurs";Sika;Sikahind;;Hun;0;1;3;1;2
2021/2022;"Norddjurs";Sika;Kalv;Under 1 år;Han;0;0;1;0;2
2021/2022;"Norddjurs";Sika;Kalv;Under 1 år;Hun;0;1;0;1;4
2021/2022;"Norddjurs";Sika;Kalv;Under 1 år;;0;0;1;0;0
