Sæson;Kommune;Art;Type;Alder;Køn;Juni;Juli;August;September;Oktober;November;December;Januar
2022/2023;"Mariagerfjord";Ræv;Han;Over 1 år;Han;0;0;0;1;4;3;2;8
2022/2023;"Mariagerfjord";Ræv;Han;;Han;0;0;0;0;4;5;2;4
2022/2023;"Mariagerfjord";Ræv;Tæve;Over 1 år;Hun;0;0;0;0;1;0;1;1
2022/2023;"Mariagerfjord";Ræv;Tæve;;Hun;0;0;0;1;0;2;5;2
2022/2023;"Mariagerfjord";Ræv;Hvalp;Under 1 år;Han;0;0;3;0;2;1;1;1
2022/2023;"Mariagerfjord";Ræv;Hvalp;Under 1 år;Hun;1;1;3;0;0;1;2;0
2022/2023;"Mariagerfjord";Ræv;Hvalp;Under 1 år;;0;2;5;0;0;0;1;1
