Sæson;Kommune;Art;Type;Alder;Køn;Maj;Juni;Juli;Oktober;November;December;Januar
2012/2013;"Skive";Rådyr;Råbuk;2+ år;Han;109;50;12;9;4;4;3
2012/2013;"Skive";Rådyr;Råbuk;1 år;Han;22;15;3;4;3;3;1
2012/2013;"Skive";Rådyr;Råbuk;;Han;43;7;2;6;5;1;1
2012/2013;"Skive";Rådyr;Rå;2+ år;Hun;1;0;0;16;25;29;8
2012/2013;"Skive";Rådyr;Rå;1 år;Hun;0;0;0;5;8;7;4
2012/2013;"Skive";Rådyr;Rå;;Hun;1;0;0;11;19;16;13
2012/2013;"Skive";Rådyr;Lam;Under 1 år;Han;0;0;0;14;8;11;8
2012/2013;"Skive";Rådyr;Lam;Under 1 år;Hun;0;0;0;11;19;13;10
2012/2013;"Skive";Rådyr;Lam;Under 1 år;;0;0;0;6;15;7;6
