Sæson;Kommune;Art;Type;Alder;Køn;September;Oktober;November;December;Januar
2014/2015;"Langeland";Dådyr;Dåhjort;2+ år;Han;0;1;1;35;2
2014/2015;"Langeland";Dådyr;Dåhjort;1 år;Han;0;0;0;13;2
2014/2015;"Langeland";Dådyr;Dåhjort;;Han;0;0;0;7;0
2014/2015;"Langeland";Dådyr;Då;2+ år;Hun;0;0;1;17;26
2014/2015;"Langeland";Dådyr;Då;1 år;Hun;0;0;0;12;9
2014/2015;"Langeland";Dådyr;Då;;Hun;0;0;1;12;23
2014/2015;"Langeland";Dådyr;Kalv;Under 1 år;Han;0;0;2;8;5
2014/2015;"Langeland";Dådyr;Kalv;Under 1 år;Hun;1;1;4;16;13
2014/2015;"Langeland";Dådyr;Kalv;Under 1 år;;0;3;3;15;14
