Sæson;Kommune;Art;Type;Alder;Køn;Juni;Juli;August;September;Oktober;November;December;Januar
2014/2015;"Slagelse";Ræv;Han;Over 1 år;Han;1;0;0;4;10;13;16;15
2014/2015;"Slagelse";Ræv;Tæve;Over 1 år;Hun;0;0;0;2;3;7;10;11
2014/2015;"Slagelse";Ræv;Hvalp;Under 1 år;Han;2;4;2;2;5;0;1;0
2014/2015;"Slagelse";Ræv;Hvalp;Under 1 år;Hun;0;3;3;1;1;0;0;0
2014/2015;"Slagelse";Ræv;Hvalp;Under 1 år;;0;3;3;3;0;2;0;0
