Sæson;Kommune;Art;Type;Alder;Køn;Maj;Juni;Juli;Oktober;November;December;Januar
2022/2023;"Ærø";Rådyr;Råbuk;2+ år;Han;0;4;0;0;1;0;0
2022/2023;"Ærø";Rådyr;Råbuk;1 år;Han;0;2;0;0;1;0;0
2022/2023;"Ærø";Rådyr;Råbuk;;Han;0;4;0;0;1;0;0
2022/2023;"Ærø";Rådyr;Rå;1 år;Hun;0;0;0;0;3;0;0
2022/2023;"Ærø";Rådyr;Lam;Under 1 år;Han;0;0;0;0;2;0;0
2022/2023;"Ærø";Rådyr;Lam;Under 1 år;;0;0;0;0;1;0;0
