Sæson;Kommune;Art;Type;Alder;Køn;September;Oktober;November;December;Januar
2018/2019;"Lyngby-Taarbæk";Sika;Sikahjort;;Han;0;0;1;0;0
2018/2019;"Lyngby-Taarbæk";Sika;Sikahind;;Hun;0;5;0;0;0
