Sæson;Kommune;Art;Type;Alder;Køn;Juni;Juli;August;September;Oktober;November;December;Januar
2013/2014;"Vejen";Ræv;Han;Over 1 år;Han;0;1;0;3;12;18;10;5
2013/2014;"Vejen";Ræv;Han;;Han;0;0;0;0;0;1;0;0
2013/2014;"Vejen";Ræv;Tæve;Over 1 år;Hun;0;0;1;1;5;3;6;5
2013/2014;"Vejen";Ræv;Hvalp;Under 1 år;Han;1;1;1;0;0;1;0;0
2013/2014;"Vejen";Ræv;Hvalp;Under 1 år;Hun;2;2;0;0;0;1;0;0
2013/2014;"Vejen";Ræv;Hvalp;Under 1 år;;0;3;1;1;2;0;1;0
