Sæson;Kommune;Art;Type;Alder;Køn;September;Oktober;November;December;Januar
2019/2020;"Holstebro";Krondyr;Kronhjort;2+ år;Han;30;8;8;4;0
2019/2020;"Holstebro";Krondyr;Kronhjort;1 år;Han;14;7;7;8;5
2019/2020;"Holstebro";Krondyr;Kronhind;2+ år;Hun;0;11;12;27;18
2019/2020;"Holstebro";Krondyr;Kronhind;1 år;Hun;0;3;11;5;5
2019/2020;"Holstebro";Krondyr;Kalv;Under 1 år;Han;4;8;8;3;10
2019/2020;"Holstebro";Krondyr;Kalv;Under 1 år;Hun;4;10;10;16;7
2019/2020;"Holstebro";Krondyr;Ikke angivet;;Han;14;9;8;10;0
2019/2020;"Holstebro";Krondyr;Ikke angivet;;Hun;2;17;18;35;30
