Sæson;Kommune;Art;Type;Alder;Køn;Maj;Juni;Juli;Oktober;November;December;Januar
2020/2021;"Faxe";Rådyr;Råbuk;2+ år;Han;141;42;13;2;3;3;8
2020/2021;"Faxe";Rådyr;Råbuk;1 år;Han;29;13;7;2;7;3;3
2020/2021;"Faxe";Rådyr;Råbuk;;Han;106;32;10;4;7;4;6
2020/2021;"Faxe";Rådyr;Rå;2+ år;Hun;1;0;0;8;27;31;40
2020/2021;"Faxe";Rådyr;Rå;1 år;Hun;0;0;0;4;8;11;14
2020/2021;"Faxe";Rådyr;Rå;;Hun;0;1;0;7;15;20;39
2020/2021;"Faxe";Rådyr;Lam;Under 1 år;Han;0;0;0;8;9;10;21
2020/2021;"Faxe";Rådyr;Lam;Under 1 år;Hun;0;0;0;10;20;25;44
2020/2021;"Faxe";Rådyr;Lam;Under 1 år;;1;0;0;8;13;31;21
