Sæson;Kommune;Art;Type;Alder;Køn;Maj;Juni;Juli;Oktober;November;December;Januar
2014/2015;"Langeland";Rådyr;Råbuk;2+ år;Han;58;18;4;7;1;4;1
2014/2015;"Langeland";Rådyr;Råbuk;1 år;Han;20;3;4;2;1;3;1
2014/2015;"Langeland";Rådyr;Råbuk;;Han;44;14;2;1;1;0;0
2014/2015;"Langeland";Rådyr;Rå;2+ år;Hun;0;0;0;9;19;14;12
2014/2015;"Langeland";Rådyr;Rå;1 år;Hun;0;0;0;2;2;3;1
2014/2015;"Langeland";Rådyr;Rå;;Hun;0;0;0;9;8;11;6
2014/2015;"Langeland";Rådyr;Lam;Under 1 år;Han;0;0;0;5;7;5;4
2014/2015;"Langeland";Rådyr;Lam;Under 1 år;Hun;0;0;0;13;4;9;13
2014/2015;"Langeland";Rådyr;Lam;Under 1 år;;0;0;0;5;10;12;8
