Sæson;Kommune;Art;Type;Alder;Køn;September;Oktober;November;December;Januar
2021/2022;"Nordfyn";Dådyr;Dåhjort;2+ år;Han;2;25;3;10;0
2021/2022;"Nordfyn";Dådyr;Dåhjort;1 år;Han;0;7;3;3;5
2021/2022;"Nordfyn";Dådyr;Dåhjort;;Han;0;23;1;13;0
2021/2022;"Nordfyn";Dådyr;Då;2+ år;Hun;0;7;8;12;13
2021/2022;"Nordfyn";Dådyr;Då;1 år;Hun;0;1;3;2;0
2021/2022;"Nordfyn";Dådyr;Då;;Hun;0;6;10;17;11
2021/2022;"Nordfyn";Dådyr;Kalv;Under 1 år;Han;0;10;10;12;10
2021/2022;"Nordfyn";Dådyr;Kalv;Under 1 år;Hun;0;7;14;13;18
2021/2022;"Nordfyn";Dådyr;Kalv;Under 1 år;;0;2;1;5;1
