Sæson;Kommune;Art;Type;Alder;Køn;Juni;Juli;August;September;Oktober;November;December;Januar
2014/2015;"Esbjerg";Ræv;Han;Over 1 år;Han;1;0;0;3;21;28;29;34
2014/2015;"Esbjerg";Ræv;Tæve;Over 1 år;Hun;0;0;0;0;7;19;15;21
2014/2015;"Esbjerg";Ræv;Hvalp;Under 1 år;Han;2;2;1;2;1;1;0;2
2014/2015;"Esbjerg";Ræv;Hvalp;Under 1 år;Hun;3;3;1;0;4;0;0;3
2014/2015;"Esbjerg";Ræv;Hvalp;Under 1 år;;9;5;4;3;11;1;1;4
