Sæson;Kommune;Art;Type;Alder;Køn;Juni;Juli;August;September;Oktober;November;December;Januar
2022/2023;"Haderslev";Ræv;Han;Over 1 år;Han;0;0;0;0;4;14;4;8
2022/2023;"Haderslev";Ræv;Han;;Han;0;0;0;0;3;8;7;8
2022/2023;"Haderslev";Ræv;Tæve;Over 1 år;Hun;0;0;0;1;0;3;0;4
2022/2023;"Haderslev";Ræv;Tæve;;Hun;0;0;0;0;0;3;6;4
2022/2023;"Haderslev";Ræv;Hvalp;Under 1 år;Han;0;3;4;0;1;0;0;0
2022/2023;"Haderslev";Ræv;Hvalp;Under 1 år;Hun;0;3;3;1;1;2;1;0
2022/2023;"Haderslev";Ræv;Hvalp;Under 1 år;;0;3;1;1;0;1;0;0
