Sæson;Kommune;Art;Type;Alder;Køn;Maj;Juni;Juli;Oktober;November;December;Januar
2012/2013;"Gribskov";Rådyr;Råbuk;2+ år;Han;65;12;4;0;2;2;2
2012/2013;"Gribskov";Rådyr;Råbuk;1 år;Han;14;6;4;1;2;4;1
2012/2013;"Gribskov";Rådyr;Råbuk;;Han;15;7;2;4;0;4;3
2012/2013;"Gribskov";Rådyr;Rå;2+ år;Hun;0;0;0;6;8;11;10
2012/2013;"Gribskov";Rådyr;Rå;1 år;Hun;0;0;0;2;3;2;3
2012/2013;"Gribskov";Rådyr;Rå;;Hun;0;0;0;3;6;4;6
2012/2013;"Gribskov";Rådyr;Lam;Under 1 år;Han;0;0;0;5;4;4;4
2012/2013;"Gribskov";Rådyr;Lam;Under 1 år;Hun;0;0;1;4;4;8;5
2012/2013;"Gribskov";Rådyr;Lam;Under 1 år;;0;0;0;4;2;3;7
