Sæson;Kommune;Art;Type;Alder;Køn;September;Oktober;November;December;Januar
2015/2016;"Næstved";Krondyr;Kronhjort;2+ år;Han;0;0;1;0;1
2015/2016;"Næstved";Krondyr;Kronhjort;;Han;0;1;0;1;1
2015/2016;"Næstved";Krondyr;Kronhind;2+ år;Hun;0;1;1;0;1
2015/2016;"Næstved";Krondyr;Kronhind;1 år;Hun;0;0;0;0;1
2015/2016;"Næstved";Krondyr;Kronhind;;Hun;0;0;0;0;3
2015/2016;"Næstved";Krondyr;Kalv;Under 1 år;Han;0;0;0;1;0
