Sæson;Kommune;Art;September;Oktober;November;December;Januar
2019/2020;"Thisted";Mink;0;1;2;1;1
2019/2020;"Thisted";Mink;0;0;1;0;0
2019/2020;"Thisted";Mink;0;0;1;0;0
