Sæson;Kommune;Art;Type;Alder;Køn;September;Oktober;November;December;Januar
2020/2021;"København";Dådyr;Dåhjort;2+ år;Han;0;1;0;0;2
2020/2021;"København";Dådyr;Då;2+ år;Hun;0;0;0;0;1
2020/2021;"København";Dådyr;Då;;Hun;0;0;0;1;0
