Sæson;Kommune;Art;Type;Alder;Køn;September;Oktober;November;December;Januar
2020/2021;"Skive";Dådyr;Dåhjort;2+ år;Han;3;15;4;2;5
2020/2021;"Skive";Dådyr;Dåhjort;1 år;Han;4;3;1;2;1
2020/2021;"Skive";Dådyr;Dåhjort;;Han;5;2;3;3;4
2020/2021;"Skive";Dådyr;Då;2+ år;Hun;0;5;7;4;5
2020/2021;"Skive";Dådyr;Då;1 år;Hun;0;3;3;3;1
2020/2021;"Skive";Dådyr;Då;;Hun;2;8;5;8;5
2020/2021;"Skive";Dådyr;Kalv;Under 1 år;Han;0;2;7;3;6
2020/2021;"Skive";Dådyr;Kalv;Under 1 år;Hun;0;6;7;7;5
2020/2021;"Skive";Dådyr;Kalv;Under 1 år;;0;0;1;0;0
