Sæson;Kommune;Art;Type;Alder;Køn;September;Oktober;November;December;Januar
2017/2018;"Lolland";Dådyr;Dåhjort;2+ år;Han;3;12;9;8;12
2017/2018;"Lolland";Dådyr;Dåhjort;1 år;Han;13;3;3;6;5
2017/2018;"Lolland";Dådyr;Dåhjort;;Han;6;2;1;4;1
2017/2018;"Lolland";Dådyr;Då;2+ år;Hun;0;8;7;9;15
2017/2018;"Lolland";Dådyr;Då;1 år;Hun;0;3;1;0;8
2017/2018;"Lolland";Dådyr;Då;;Hun;1;3;3;4;7
2017/2018;"Lolland";Dådyr;Kalv;Under 1 år;Han;0;2;7;5;9
2017/2018;"Lolland";Dådyr;Kalv;Under 1 år;Hun;0;2;5;4;8
2017/2018;"Lolland";Dådyr;Kalv;Under 1 år;;2;4;3;6;6
