Sæson;Kommune;Art;Type;Alder;Køn;Maj;Juni;Juli;Oktober;November;December;Januar
2019/2020;"Lolland";Rådyr;Råbuk;2+ år;Han;107;43;23;9;4;4;1
2019/2020;"Lolland";Rådyr;Råbuk;1 år;Han;19;10;3;2;1;1;1
2019/2020;"Lolland";Rådyr;Råbuk;;Han;58;25;4;2;3;1;0
2019/2020;"Lolland";Rådyr;Rå;2+ år;Hun;0;0;0;9;11;12;18
2019/2020;"Lolland";Rådyr;Rå;1 år;Hun;0;0;0;3;2;1;9
2019/2020;"Lolland";Rådyr;Rå;;Hun;1;0;0;6;5;12;10
2019/2020;"Lolland";Rådyr;Lam;Under 1 år;Han;0;0;0;0;1;6;4
2019/2020;"Lolland";Rådyr;Lam;Under 1 år;Hun;0;0;0;3;7;20;18
2019/2020;"Lolland";Rådyr;Lam;Under 1 år;;0;0;0;4;3;4;15
