Sæson;Kommune;Art;Type;Alder;Køn;September;Oktober;November;December;Januar
2015/2016;"Slagelse";Dådyr;Dåhjort;2+ år;Han;2;5;4;2;0
2015/2016;"Slagelse";Dådyr;Dåhjort;1 år;Han;0;3;2;0;2
2015/2016;"Slagelse";Dådyr;Dåhjort;;Han;0;1;0;2;1
2015/2016;"Slagelse";Dådyr;Då;2+ år;Hun;0;1;1;5;2
2015/2016;"Slagelse";Dådyr;Då;1 år;Hun;0;1;0;0;3
2015/2016;"Slagelse";Dådyr;Då;;Hun;0;2;1;3;3
2015/2016;"Slagelse";Dådyr;Kalv;Under 1 år;Han;0;0;1;1;3
2015/2016;"Slagelse";Dådyr;Kalv;Under 1 år;Hun;0;1;0;1;3
2015/2016;"Slagelse";Dådyr;Kalv;Under 1 år;;0;0;0;3;4
