Sæson;Kommune;Art;Type;Alder;Køn;Juni;Juli;August;September;Oktober;November;December;Januar
2012/2013;"Køge";Ræv;Han;Over 1 år;Han;0;1;0;1;3;4;9;3
2012/2013;"Køge";Ræv;Tæve;Over 1 år;Hun;0;0;1;0;3;3;3;2
2012/2013;"Køge";Ræv;Hvalp;Under 1 år;Han;0;0;0;1;0;1;0;0
2012/2013;"Køge";Ræv;Hvalp;Under 1 år;;2;4;2;4;1;0;0;0
