Sæson;Kommune;Art;Type;Alder;Køn;September;Oktober;November;December;Januar
2022/2023;"Lemvig";Krondyr;Kronhjort;2+ år;Han;15;3;3;2;1
2022/2023;"Lemvig";Krondyr;Kronhjort;1 år;Han;6;4;2;0;1
2022/2023;"Lemvig";Krondyr;Kronhind;2+ år;Hun;0;2;5;6;3
2022/2023;"Lemvig";Krondyr;Kronhind;1 år;Hun;0;0;4;0;3
2022/2023;"Lemvig";Krondyr;Kalv;Under 1 år;Han;2;1;2;3;3
2022/2023;"Lemvig";Krondyr;Kalv;Under 1 år;Hun;3;0;8;6;6
2022/2023;"Lemvig";Krondyr;Ikke angivet;;Han;10;4;3;2;0
2022/2023;"Lemvig";Krondyr;Ikke angivet;;Hun;0;2;9;5;5
