Sæson;Kommune;Art;Type;Alder;Køn;September;Oktober;November;December;Januar
2017/2018;"Esbjerg";Mårhund;Han;Over 1 år;Han;0;9;5;3;0
2017/2018;"Esbjerg";Mårhund;Tæve;Over 1 år;Hun;0;1;6;3;2
