Sæson;Kommune;Art;Type;Alder;Køn;Maj;Juni;Juli;Oktober;November;December;Januar
2014/2015;"Viborg";Rådyr;Råbuk;2+ år;Han;275;122;32;34;34;25;12
2014/2015;"Viborg";Rådyr;Råbuk;1 år;Han;95;42;21;24;30;11;6
2014/2015;"Viborg";Rådyr;Råbuk;;Han;166;54;24;29;19;22;15
2014/2015;"Viborg";Rådyr;Rå;2+ år;Hun;0;1;0;76;89;79;54
2014/2015;"Viborg";Rådyr;Rå;1 år;Hun;0;0;0;20;33;24;17
2014/2015;"Viborg";Rådyr;Rå;;Hun;1;0;0;58;74;72;47
2014/2015;"Viborg";Rådyr;Lam;Under 1 år;Han;0;0;0;79;78;51;37
2014/2015;"Viborg";Rådyr;Lam;Under 1 år;Hun;0;0;0;81;86;63;49
2014/2015;"Viborg";Rådyr;Lam;Under 1 år;;0;2;0;60;76;58;32
