Sæson;Kommune;Art;Type;Alder;Køn;Juni;Juli;August;September;Oktober;November;December;Januar
2014/2015;"Viborg";Ræv;Han;Over 1 år;Han;1;0;1;7;54;53;55;54
2014/2015;"Viborg";Ræv;Han;;Han;0;0;0;0;0;1;0;0
2014/2015;"Viborg";Ræv;Tæve;Over 1 år;Hun;0;0;1;8;20;29;24;23
2014/2015;"Viborg";Ræv;Hvalp;Under 1 år;Han;4;7;5;0;2;0;1;1
2014/2015;"Viborg";Ræv;Hvalp;Under 1 år;Hun;5;3;3;0;2;0;0;0
2014/2015;"Viborg";Ræv;Hvalp;Under 1 år;;10;8;5;0;7;0;0;2
