Sæson;Kommune;Art;Type;Alder;Køn;Maj;Juni;Juli;Oktober;November;December;Januar
2016/2017;"Hjørring";Rådyr;Råbuk;2+ år;Han;199;55;23;15;12;4;6
2016/2017;"Hjørring";Rådyr;Råbuk;1 år;Han;43;31;13;9;6;9;7
2016/2017;"Hjørring";Rådyr;Råbuk;;Han;129;66;27;17;15;9;3
2016/2017;"Hjørring";Rådyr;Rå;2+ år;Hun;0;0;0;32;41;32;24
2016/2017;"Hjørring";Rådyr;Rå;1 år;Hun;0;0;0;18;12;15;13
2016/2017;"Hjørring";Rådyr;Rå;;Hun;0;0;0;34;43;32;19
2016/2017;"Hjørring";Rådyr;Lam;Under 1 år;Han;1;1;0;45;38;22;15
2016/2017;"Hjørring";Rådyr;Lam;Under 1 år;Hun;0;0;0;38;35;34;29
2016/2017;"Hjørring";Rådyr;Lam;Under 1 år;;1;0;0;35;50;34;14
